"","BRKM5.SA.pred","BRML3.SA.pred","CSAN3.SA.pred","EMBR3.SA.pred","ENBR3.SA.pred","GGBR4.SA.pred","MRFG3.SA.pred","VALE3.SA.pred","VIVT3.SA.pred","WEGE3.SA.pred"
"2016-01-07",-0.653537504197835,0.145102958305194,0.041668002545002,-0.127453884861234,0.119115545308896,0.036538467399488,-0.194136265759125,-0.133342603569203,0.131925227391265,-0.0361374550974754
"2016-01-27",-0.690992588019239,0.145301350005288,0.0729326228541165,-0.126415082982964,0.0968847956102135,0.0904543167463711,-0.118724485383245,-0.0220864564533768,0.13184114436746,-0.0822131342053118
"2016-02-16",-0.651647171464548,0.193009067787267,0.0847919086065595,-0.155260226682917,0.118171080133203,0.165447725311675,-0.0805874078062734,-0.0352667404075354,0.143485052424132,-0.101168266173228
"2016-03-04",-0.603954606412728,0.168858972078339,0.0543269879782909,-0.144348783807622,0.0610545502126494,0.202263914639125,-0.056657687054903,-0.001794519696452,0.144168031997113,-0.0697344212023111
"2016-03-22",-0.551382092531654,0.0984981297450974,0.0307489020433218,-0.0447020907207441,-0.00153748219169916,0.103718585533026,-0.0410063278157821,-0.043027655956665,0.125689031732106,-0.0234602091295797
"2016-04-11",-0.44112572788163,0.0758380077567281,-0.00673892410047197,0.014380750906211,0.000790720999329261,0.0822184776592023,-0.0354431128174096,-0.0828707148744329,0.0856644337726458,0.0132012037568955
"2016-04-28",-0.388968555710794,0.0826648814924214,-0.0155267179569469,0.03421379472157,0.00602910168417257,0.184342103090077,-0.0369096473000933,-0.159361912868455,0.0677644622681897,0.0325654554773368
"2016-05-16",-0.313609561519914,0.0828858343260512,-0.0083787128175289,0.094535145950889,0.00658471364140503,0.187118618628752,-0.261427322258975,-0.116242821607861,0.046528147057203,0.033626566891313
"2016-06-03",-0.206338761643672,0.0940916790154257,-0.00856362354821579,0.165159311509939,0.01419275541256,0.169647628915077,-0.266729020401148,-0.0405843402480457,0.0219183490984161,0.0151141627888052
"2016-06-21",-0.103066152634774,-0.112137538861659,-0.0175619488470111,0.183986324756124,0.0229068990192158,0.204346998286762,-0.24293630123556,0.0753924025229621,0.0317886049947665,0.0131330914149556
"2016-07-08",-0.0238008250497245,-0.133866246876433,-0.0226539035126909,0.203090490634379,0.0167659498121357,0.345775144254335,0.0274450502730283,0.200761650636522,0.0567260846668392,0.0476513338146334
"2016-07-26",0.119543791901064,-0.134899490105201,-0.0303832871334444,0.242866357037782,0.00391659627663685,0.492231894161183,0.138057240004821,0.468551220450533,-0.00771661337138722,0.107272235413914
"2016-08-12",0.22515813218303,-0.127236776342172,-0.0282024880195154,0.307503708790895,-0.0226282367959143,0.380662750595914,-0.111045885241477,0.641899650622023,-0.0459915276039437,0.110693800396186
"2016-08-30",0.202481382320402,-0.0820169146754068,-0.0206449409327713,0.343756928126359,-0.0569816514173943,0.54077620377684,-0.0732138020512912,0.683131572283547,-0.0656651072018527,0.0644226626870413
"2016-09-16",0.139370549572305,0.0881896124999449,-0.0197677909430678,0.324163044930714,-0.0787477534280046,0.446619074615168,0.290354097696527,0.665749081727984,-0.0773335620703917,0.0135074451444975
"2016-10-05",0.078832921385303,0.0606998609942005,-0.0175561995766869,0.30225562073647,-0.0738999610418123,0.272365122163296,0.266847640648741,0.661369734047964,-0.0707106278691357,-0.078106960109571
"2016-10-24",-0.0206745147670601,0.0141765672597503,-0.0322487212766392,0.283074786358519,-0.0534919715600258,0.204202356384853,0.216310265591413,0.605231377209455,-0.0478483762995034,-0.150461034070131
"2016-11-11",-0.0771503872456067,0.0832978080309645,-0.0551181569092405,0.205291742910941,-0.0492660919780303,0.109499364329508,0.193321038463563,0.559211562142578,-0.0206919125650836,-0.13726141367544
"2016-11-30",-0.0896994200936268,0.106140495109224,-0.0568985590523488,0.147026041054347,-0.0242822465956354,0.0379715093605243,0.13076899114101,0.498140660067693,0.00125482113337081,-0.0925081875657855
"2016-12-19",-0.154070898681714,0.116607436422936,-0.0680062357890585,0.116374311368101,0.00240213715259757,-0.202646927389437,0.0404389499910252,0.38960819081756,0.0180090955884046,-0.0408219384973749
"2017-01-05",-0.250026971227338,0.115326886440378,-0.0775026163230358,0.0833148796887949,0.0180326027754352,-0.131386949201637,-0.044963754623978,0.291906165510346,0.0285068454943853,0.00173519852278224
"2017-01-23",-0.330785650795279,0.106368715638377,-0.0868511850063422,0.045118093988092,0.0362205369379776,-0.269087064413066,-0.13158213616338,0.144001891395422,0.0490169158736023,0.00105197099327473
"2017-02-10",-0.357383018854714,0.0900259887562817,-0.10135911665293,-0.0280559281310966,0.0556972498756053,-0.312381509477979,-0.222161473748452,0.0264000873102902,0.0637623962175009,0.0150212008050486
"2017-03-02",-0.35366935466811,0.0648440642817361,-0.110300777652641,-0.0637625991388835,0.0542470741539324,-0.346136668968569,-0.249330298098705,-0.0019136723419755,0.0686681651374654,0.0206627507067143
"2017-03-21",-0.241150795677407,-0.0232843350329536,-0.108217836325358,-0.12132394989815,0.0425531691156663,-0.292859909398325,-0.230983551463726,0.00940353983749539,0.0595188818767145,0.0155112612820483
"2017-04-06",-0.164616371177966,-0.0301145621141024,-0.10672748444576,-0.144461221599641,0.0254999765987761,-0.263126548028006,-0.20659219975397,0.0100548001362995,0.0672819687485836,-0.00540298614132665
"2017-04-27",-0.05816878236412,-0.0201406945849563,-0.101131172210195,-0.0780255215351794,0.00104462479404993,-0.155043913985501,-0.172148949961566,0.0735158545544412,0.0617172437026809,0.0194691827213577
"2017-05-16",-0.00211140246112959,-0.0189113731367996,-0.0948666821675877,-0.0373556350099481,-0.00664294106556898,-0.0136403537255744,-0.170791215932871,0.116525003662228,0.0609409067725024,0.000603244082781427
"2017-06-02",0.0464521072675853,-0.00449179313136183,-0.0901118102153993,-0.0379368214707328,-0.00132212001698316,0.177146509456884,-0.139898689337045,0.172266925548138,0.055042732457213,-0.035527291705127
"2017-06-21",0.0663673537779664,0.00548165930838964,-0.0786099237682983,-0.0109188250112552,0.00141761566799822,0.310394399040926,-0.131815740853141,0.21737693089465,0.0525580204249851,-0.00106050342361397
"2017-07-07",0.0592813327974129,0.0297112588860537,-0.0615520280949711,0.0274824310518358,-7.40291536897213e-05,0.376462837155423,-0.161123372306332,0.228017862604473,0.0645047308073022,0.00925455753864387
"2017-07-26",0.0129686338586,0.0230402913780636,-0.0432799643773639,0.0548169309909903,-0.0177431248324522,0.440572129609716,-0.172961585740569,0.202000973752692,0.070811114315396,0.00857313571722386
"2017-08-11",-0.0215550981317242,0.0344832422887943,-0.0246308687918912,0.0696793070396063,-0.0327893702032609,0.449045564064928,-0.180278321826328,0.168146198017189,0.0807634174135201,0.0192367435157491
"2017-08-30",-0.0317414265720336,0.05727164386038,-0.014770514238138,0.0840908993418115,-0.0592541665404499,0.438988762130996,-0.246345802105414,0.14243450695166,0.0756044286727457,0.0149281132296956
"2017-09-18",-0.0292093791695253,-0.0021456031814782,-0.0183758055032107,0.10989089920741,-0.0768806487086213,0.426423634343677,-0.221381266452684,0.0956811361192439,0.0520538882445788,-0.00474808702850087
"2017-10-05",-0.0688549901956274,-0.0362410566996199,-0.0186349279310342,0.0748108152809484,-0.0916844481467392,0.420695180154452,-0.220376127592466,0.0962320278736684,0.0302407711896527,0.0358220334622463
"2017-10-24",-0.0477883783655771,-0.0492629632191194,-0.021489938833662,0.0682329324169999,-0.0853565949969227,0.401401101960955,-0.206590308164279,0.0522007180406966,0.0131276543922219,-0.0201440200184043
"2017-11-10",-0.078284812719972,-0.0534032461056335,-0.0191134417629297,0.0692784022167582,-0.0698858842879579,0.342752856501038,-0.195669737703314,0.0780184592142242,-0.00218247308588348,0.0526235474147748
"2017-12-01",-0.0862679758193328,-0.0426587912245272,-0.0107497952198434,0.0863223732562701,-0.0392965829697803,0.216518193542474,-0.188487055961808,0.0874383726670169,0.00498874237708812,0.051748507623809
"2017-12-19",-0.0508745089180155,-0.0230663661526942,-0.0126521887343569,0.101409829946557,0.000160809302827903,0.126831248954844,-0.163654310315869,0.102735627773524,0.0135275477744908,-0.0208663354513552
"2018-01-10",0.0227918420534994,0.00649426294837055,-0.0285715712795644,0.0704629807918947,0.0286045142153726,0.027841354841538,-0.144364758808396,0.0833612052076485,0.0170377818966362,-0.0432895173601315
"2018-01-29",0.0542046934266842,0.0142612919313811,-0.0423612103100921,0.0414253963608953,0.0460128799577006,-0.059177727423127,-0.129304947086501,0.0510242509411731,0.0127062576169782,-0.0464273640546599
"2018-02-20",0.149427781789326,0.00272535490396404,-0.0603459863345049,-0.0082952881723654,0.0548151450137919,-0.109716712815854,-0.116724924502803,-0.00665536365679068,-0.0173155668847517,-0.0408375715477919
"2018-03-08",0.206589918445105,-0.00837279267931937,-0.0790113896109171,-0.057171280308651,0.0478114766014976,-0.153607329179358,-0.0897700825272106,-0.0589945192225884,-0.0354149888550779,-0.0306814307161302
"2018-03-26",0.214684919496579,-0.0261608423916174,-0.0952580855353675,-0.0842916495331998,0.018243618234397,-0.183805449161433,-0.0673385170504907,-0.105866768404481,-0.034580915211919,-0.00204865969559897
"2018-04-13",0.194099385836075,-0.0503927423677446,-0.099573827792356,-0.0831444810111346,-0.00407370002487902,-0.162345450418626,-0.0683779713987012,-0.0977752171323146,-0.0371933713138631,0.0258027090652611
"2018-05-02",0.22264728435044,-0.00173800019457898,-0.0936839056980731,-0.107265390322932,-0.0262265038148498,-0.144117379124788,-0.098418280678995,-0.0573840227339835,-0.03731698378062,0.0617670727131304
"2018-05-21",0.203767820582451,-0.0313324503131701,-0.0869454024849755,-0.118561631672509,-0.0466208488476909,-0.157973110083468,-0.130420501708808,-0.0395454078575741,-0.0317375656507581,0.0628872478170488
"2018-06-07",0.208702716687227,-0.000880356304092531,-0.0820745186768373,-0.134211061109704,-0.0523125772748056,-0.209555181314363,-0.170779908637196,-0.0485766724592579,-0.0132665063479733,0.0620169769291704
"2018-06-26",0.212608819729333,0.0334470327284438,-0.0727986733220885,-0.168094301430584,-0.0480616064891763,-0.234099114955027,-0.206379324580615,-0.0548739667390207,-0.0179141554228021,0.0732415025262882
"2018-07-13",0.226873255556025,0.0591739068997244,-0.0647992145504306,-0.166272445153723,-0.0528005004862646,-0.251251235573605,-0.210334245274859,-0.0421895385052175,-0.0172004408916519,0.07048406349702
"2018-07-31",0.176380188617751,0.075977489437397,-0.0585807035764204,-0.125929896507819,-0.0499214246566612,-0.279765220003395,-0.197985684235977,-0.12168243081917,-0.00602444131436717,0.0596853835600225
"2018-08-17",0.135593329015979,0.0900294225854178,-0.0531561927594272,-0.0706235322025561,-0.0390438812434668,-0.311624196325546,-0.16945605659339,-0.0981795927257576,0.020303660696972,0.0658786408641198
"2018-09-04",0.0904282997639709,0.0854227244785193,-0.0466243590324106,-0.0301886431488439,-0.0195664794590685,-0.323832615904662,-0.10640387283767,-0.108326346016009,0.0409526314393208,0.063035516759169
"2018-09-24",0.0333136013398676,0.11614365805362,-0.0379693906381528,0.018173682705354,-0.0324142130153468,-0.328612131759675,-0.031178308192261,-0.116469597287813,0.0580769704011854,0.0336272130532432
"2018-10-10",0.0133752928502066,0.128746262688531,-0.0252396116693919,0.0456882167685099,-0.0144114621790443,-0.306276826872468,0.0297423670575965,-0.141169019367068,0.0811428742141465,0.0244168800621024
"2018-10-30",0.0449232832054243,0.117117903739273,-0.00893330205909795,0.0591989222509472,-0.0110830743832096,-0.249014669414436,0.0748311410126339,-0.145262039702169,0.097893562048078,0.0199446936955182
"2018-11-19",0.0805473680679912,0.0830859632011674,0.00676218187230875,0.0402160759589031,-0.00509911113349427,-0.200107714014369,0.0918365298690573,-0.138773949951225,0.0815085902527453,0.0149434688385409
"2018-12-07",0.152389179907447,0.0554794059950944,0.0203366676340344,0.028094377395433,0.00178958354715261,-0.171781809947138,0.0758860651125806,-0.1273484592335,0.0423897285751241,0.0278495096373533
"2018-12-27",0.222378867393816,0.000874627805592328,0.027139923642558,0.0206147697831487,-0.0154133776895068,-0.162745092781455,0.0855519254197395,-0.0729039402286241,0.0173828882444674,0.0638202514106178
"2019-01-16",0.22372680367163,-0.039614461923548,0.020222659120071,0.00430442339192508,-0.0275472260036781,-0.151114343869027,0.0765257580194599,-0.0484445264152592,0.007781049327801,0.0329847576543745
"2019-02-05",0.156591774967408,-0.0845503767217619,-0.00210997648882654,-0.00840295620659602,-0.0279407036714233,-0.129115685748903,0.0660213014913582,-0.0150780232662051,-0.00152939623757402,0.0530985846633738
"2019-02-21",0.0785781044429964,-0.0258808922794401,-0.0218530770196997,-0.0044957938173739,-0.0396602832895663,-0.12621474945247,0.0571824229605566,0.0518731758979321,-0.0127775024647125,0.0578038180621397
"2019-03-15",0.00390816375672757,0.0135843311149991,-0.0417692912701755,-0.00368483662648068,-0.0463283429573994,-0.139051932298128,0.066718574774003,0.0606590550991607,-0.0233803454327851,0.0686695165443682
"2019-04-02",-0.0510070395597468,-0.0247230947171704,-0.052120106026269,0.00129111970033676,-0.0329453489502565,-0.148017184450112,0.0667324895253027,0.0500255489011711,-0.0382284725574891,0.084244389119334
"2019-04-22",-0.0833003236571934,-0.0125201335744257,-0.0520364135312687,0.0104689394791305,-0.0183045541967976,-0.177900703280949,0.0416716106253832,0.0298636039449519,-0.0492124389022264,0.0982493339397073
"2019-05-09",-0.0887182454513365,0.00366602051742532,-0.0474201229279198,0.0147531765298242,0.00544131078175445,-0.202443727153759,0.00258239169570755,-0.0101479619328626,-0.0494774809373562,0.106682634536917
"2019-05-27",-0.0470826196732943,0.022987457303086,-0.0448869833010349,0.0288827914169225,0.0552774978553415,-0.274572948909607,-0.0188400693184978,-0.0370845921023515,-0.0369108222881883,0.123956487489151
"2019-06-13",0.00903867615187376,-0.0263431389185316,-0.0469798206220337,0.0523945083411654,0.0879749658311509,-0.297911778613345,-0.0261405545425342,-0.0615252618341453,-0.0218136084749682,0.139944056598024
"2019-07-02",0.0413170933742602,0.0273332578990226,-0.0449963042953221,0.067167561507161,0.111596848745911,-0.289258046909232,-0.0256030810657713,-0.076131358948769,-0.0144344857076807,0.135792500739459
"2019-07-22",0.0574474746707404,-0.0977462730807675,-0.0349567739092461,0.0752151399702635,0.120922858714954,-0.270128709457,-0.0252124558317076,-0.0897199279467594,-0.0168817122070594,0.112989766217877
"2019-08-07",0.076486932028412,-0.0685392950955154,-0.016568899179539,0.0597366201087077,0.112167905698255,-0.254878011469583,-0.0163041647493584,-0.0860513558662938,-0.0129821240961159,0.0852079800953475
"2019-08-26",0.0467661438678353,-0.0152037797557662,0.00426967853108355,0.0612146858257221,0.0903421277604901,-0.201840159957916,-0.0679794355259461,-0.0681134582924815,-0.0230297121096325,0.0876105553916274
"2019-09-11",0.0987963634392642,-0.025613605900157,0.0134396350431975,0.071713340347199,0.0900716941536894,-0.158195540805766,-0.127613856790807,-0.0700246303335127,-0.0192483345257277,0.123905974711284
"2019-09-27",0.0665310970137024,-0.0499615864256893,0.00296116194123768,0.0213599407248194,0.0613773930454359,-0.140173971011324,-0.220618947626733,-0.115673561597542,-0.0127135788544068,0.122832586036271
"2019-10-16",0.0322706183590918,-0.0649479342503828,-0.00681860823344368,0.00944045600255334,0.0586184978855886,-0.120437018772856,-0.310139528534571,-0.149407462031685,-0.0159609362413128,0.136659441595999
"2019-11-01",0.0183217338012545,-0.0835507373932126,-0.0148931545802559,-0.00259573714632093,0.0646257715740152,-0.114532152594112,-0.354491837165711,-0.161677806358266,-0.0238923619124013,0.141184895746589
"2019-11-22",0.0200764275457607,-0.0958937752419459,-0.0322233894169279,-0.00954652171393169,0.053785751665165,-0.116622280646968,-0.34691381023643,-0.161860893825529,-0.0249742412108215,0.138929687927941
"2019-12-10",0.0144652751952412,-0.113322386862697,-0.0385724458004935,-0.0290069481406148,0.0370978956504851,-0.116338205804128,-0.322218096877077,-0.165685220366924,-0.0278057472670396,0.15768174237967
"2020-01-02",-0.00520107908940523,-0.171395377920068,-0.0482231740174777,-0.0676754465005869,0.0037376668178046,-0.115857589055103,-0.290803661682068,-0.179772434044691,-0.0333481122565826,0.198354187438987
"2020-01-20",-0.0183730465258903,-0.206244951021566,-0.044578478372235,-0.0716152755346495,-0.0418483133357631,-0.107571650202844,-0.27748158876372,-0.190176425699146,-0.0493526490457328,0.276448691881829
"2020-02-06",-0.038932614238494,-0.241874850027758,-0.0306721081793798,-0.083726926075486,-0.0909952479163575,-0.104514621705397,-0.274420621858704,-0.18958238332179,-0.0675024826201462,0.388245180999307
"2020-02-27",-0.0634508947704327,-0.341685244815958,-0.0199131012282784,-0.134693459961951,-0.12216940131405,-0.0855113259369158,-0.275900675601907,-0.141418683182477,-0.0753234299136851,0.43563243727007
"2020-03-16",-0.0360833539995896,-0.290707200655979,-0.0143262019910981,-0.101921678184764,-0.109651684772652,-0.0805962108193668,-0.221464626133557,-0.119010620475966,-0.0929374745632652,0.453606076241757
"2020-04-02",0.0933816185322498,-0.142460575992768,-0.0307130442098084,0.0050863807930297,-0.0121492363218959,-0.10719888790781,-0.0705060671178754,-0.118177237594281,-0.157676587940167,0.469760448267523
"2020-04-22",0.135503383691345,-0.0328751904797638,-0.0489230216400273,-0.149271763101108,0.0624874123845006,-0.105478831286151,0.000130493920970395,-0.0992267013046419,-0.169117936683059,0.552995632419412
"2020-05-12",0.143716633368721,0.0693873257584418,-0.0658224478741828,-0.182374024399609,0.131243984114268,-0.0661000500864235,0.0303408067951527,-0.0816959363596782,-0.164014093557873,0.406637872308587
"2020-05-28",0.127525968500444,0.13586947828494,-0.0345544280855801,-0.0634166583978142,0.172362503937655,0.0358913948523285,0.0272753404706704,-0.066968783792424,-0.155691473059398,0.241056176771895
"2020-06-17",0.103544356562893,0.109463810494551,0.0120757000397727,-0.0711498607350982,0.133586611649418,0.0810083906633842,0.00686360583191573,-0.0809429116795117,-0.158443515530657,0.380451931510395
"2020-07-03",0.125415071250834,0.144613627027834,0.038094925503701,-0.0205023696871777,0.0774789518396393,0.0595555148810555,-0.0121139736232493,-0.115006788158938,-0.133707058241177,0.490558235692173
