"","BRKM5.SA.obs","BRML3.SA.obs","CSAN3.SA.obs","EMBR3.SA.obs","ENBR3.SA.obs","GGBR4.SA.obs","MRFG3.SA.obs","VALE3.SA.obs","VIVT3.SA.obs","WEGE3.SA.obs"
"2018-01-24",-0.0276290597289952,0.280238375079037,-0.211113650394843,0.362905573643016,0.241621248570195,0.187497934543229,0.243483245361023,0.821382885609758,0.342618395483736,0.161182897252763
"2018-02-15",-0.297064127924535,0.192299003693745,0.00493637227727639,0.445675070408893,0.277832716144661,0.162729486843846,0.140905455144907,0.725827089115954,0.400039213052485,0.189477508346788
"2018-03-06",-0.550221574901394,0.197351683892399,-0.0228962222943827,0.276272072428787,0.163946529040076,0.154841239898897,0.110203167374364,0.570014495156322,0.2362202171278,0.0596001112610884
"2018-03-22",-0.638887375720362,0.133743237622331,-0.0287649908997913,-0.0222230595853641,0.135348221891683,0.105516582767,-0.0211722131260301,0.176029401203065,0.202314996474437,-0.0540419653833331
"2018-04-11",-0.745438158063394,0.0735769190317233,0.00941857985316785,-0.138668000744271,0.270512484666571,0.14256306465487,-0.139829415667513,0.130597405189735,0.324492289607751,0.0499212840792094
"2018-04-27",-0.547770789453157,-0.0316739285896168,0.0490170517537996,-0.159996307519964,0.319783223891363,0.155182623255765,-0.121665215295988,0.0675280599859374,0.357118138622516,0.0229210120963081
"2018-05-16",-0.56303455187599,0.00984837645069447,0.173406316500029,-0.0645385178029709,0.396705261285269,0.0480092191863606,-0.0780340015676995,0.23492061850523,0.534050953228505,0.0330094791025282
"2018-06-05",-0.449132054760651,-0.0230357717816649,0.0678225888529178,-0.223810413571722,0.352472532616179,-0.0479248390923419,-0.155767759735041,0.0321357292642945,0.415002347299351,0.0159049825946984
"2018-06-21",-0.621852888941297,0.163139349528859,0.0385552029580725,-0.343257382920125,0.377259663263318,-0.11360888019995,-0.146873910147242,-0.169382374422757,0.220974786332945,-0.011616756546776
"2018-07-11",-0.538229335370934,0.17838000556378,0.111071042671804,-0.159675602544639,0.0616387567069041,-0.111965771489611,-0.153194657759975,-0.308382663772615,0.140161118425021,0.011282901013459
"2018-07-27",-0.482916825427758,0.0298006073281587,0.0817824512706447,-0.185888631000458,-0.0308962534046446,-0.107796570455707,-0.201503654549224,-0.232931557680373,0.243699545093231,-0.11048214010394
"2018-08-15",-0.403286241878206,0.205437764378113,-0.00630907801866476,-0.40371835232743,-0.205280036490889,-0.186413834837286,-0.145055779439091,-0.422552416955939,0.102257530012375,-0.162211567980194
"2018-08-31",-0.217863955421139,0.238631909053233,-0.12933362917613,-0.384169543556373,-0.0570166804402357,-0.247408173313841,-0.203142958864968,-0.312465350983554,0.257193031270055,-0.195890340644834
"2018-09-19",-0.0653711247945759,0.237087608361884,-0.199652980120024,-0.401954819716879,-0.089393140619821,-0.205516672408291,-0.140345436562344,-0.277450264862004,0.332723757257563,-0.1466659023097
"2018-10-08",0.0362522261451863,0.154150682837312,0.219714725847618,0.135091044327376,-0.183622741068594,-0.167079657167611,0.0770610569175405,-0.0506931143155178,0.237710112248431,-0.138301441365025
"2018-10-25",-0.199542154545625,0.148017424498717,0.378808482874679,0.101134696582431,-0.164870354684746,-0.0971005138907644,0.117575571007625,-0.0897853038723548,0.114332707186941,-0.203380724221017
"2018-11-14",-0.0738590149060383,0.063331983057501,0.38767342744418,0.261799472308882,-0.0950008112317726,0.140619697967421,0.226380095157027,-0.127089925823706,0.039946139372979,0.00557237063436666
"2018-12-04",-0.0368139731227162,0.183081480860007,0.609733671807073,0.596941726255121,-0.100439638594447,0.212287926487315,0.284558722543226,0.122324248215581,-0.0277872983111611,0.0164780325419485
"2018-12-21",0.176448488184366,-0.0784110443769661,0.600422214405912,0.596636376427117,-0.107640216156163,0.203178326120188,0.346693743444084,0.258787606452066,0.050817404380453,-0.0244510946683927
"2019-01-14",-0.00484053739775359,-0.0875980990058283,0.570434495017555,0.748292390411586,0.0454193947730372,0.378316265077788,0.289066783292263,0.170837598612273,0.0445121973408584,-0.0155886372231104
"2019-01-31",0.0385412923839703,-0.0458152679752621,0.520499280054826,0.772699826573,0.00466442929135491,0.364076002697544,0.387603601724146,0.100727477255784,-0.186707528737209,0.101628071985178
"2019-02-19",0.0960776719044829,-0.00962061554607718,0.535637163484429,0.791374858726885,-0.00723512181356067,0.368773359445499,0.429748517776611,0.149461762309458,-0.110403769351778,0.171185354831597
"2019-03-12",-0.0477209333884594,-0.0967283055764203,0.72726117314715,0.848158144238681,-0.0506830286376845,0.357593164990433,0.500177401639487,0.223892334576451,-0.0398208732133067,0.145785650415051
"2019-03-29",0.0623921404631194,-0.141383565183031,0.660589470638069,0.868786316559702,-0.0304266324301676,0.290519427271941,0.348877626651551,0.19152714511638,-0.167220228029558,0.215220476476882
"2019-04-16",0.298335877563566,-0.0957584408642451,0.352109939296363,0.432616106087391,-0.0138078667477832,0.290079398689834,0.165030070799619,-0.0351298472909995,-0.0512085648062093,0.106062947273343
"2019-05-07",0.383013691026594,-0.102360786110918,0.211351401104822,0.333094361871396,-0.0562029952383951,0.179812145188529,0.171379112172413,-0.202603063213205,-0.0805687649059275,0.0516147122649979
"2019-05-23",0.427055740700532,-0.225476223193828,0.164277015229542,0.290229915596679,-0.0750223771018321,0.15011841629932,0.137080786865607,-0.13628832498798,-0.146593950744375,-0.0248355860092992
"2019-06-11",0.169076373903584,-0.378918461523039,0.206614264155025,0.366355031624772,-0.10118961873694,0.227086372120981,0.240809784394124,0.00111049428402676,0.00272583888866995,0.0165331279786338
"2019-06-28",0.310986805999391,-0.281094693673221,0.100508831587236,0.387332627100808,-0.0811121154415324,0.249914902392713,0.230175373214254,-0.00668898815079677,0.0458035055593191,0.0413151881123337
"2019-07-17",0.393391357181291,-0.294621690598905,0.0929113941606809,0.274958700948695,-0.10794789103625,0.126098981776585,0.241204955523176,-0.0640714964101314,0.000759388675572126,0.152294614965578
"2019-08-05",0.284715591486684,-0.498630430481233,0.0288619900654696,0.140693072129491,-0.0315679002286893,0.0681943333834298,0.162498023957755,-0.175812176608438,0.0327028700817511,0.0281123815801108
"2019-08-21",0.552796055815414,-0.66270615505871,0.101179127349893,0.206614218750278,-0.071782123959272,0.148954797487602,0.241777205257303,-0.245765939876827,-0.0274785290377535,0.0508507418775315
"2019-09-09",0.508572935250827,-0.607724093443717,-0.0171295387347858,0.210276520634962,-0.0757061872756775,0.138150399197273,0.213118491087256,-0.202423736340593,-0.0540562322107547,0.000222340776233398
"2019-09-25",0.567983994032955,-0.429390994100202,0.0291991890914769,0.104969169708961,0.000537201165903056,0.214139050472126,0.22921703635537,-0.186453794078865,-0.0758228148856399,-0.0157340609419436
"2019-10-14",0.261814690402403,-0.507478760937734,-0.0312304099134297,0.0519985375718539,-0.117334648242152,0.252341806613068,0.244479547588015,-0.167054084663166,-0.0666980351380437,0.0849752653731279
"2019-10-30",0.148790236292601,-0.376646783679551,-0.0247826156361213,0.178473862372061,-0.0846951413449375,0.238019878104533,0.201599290993036,-0.143824236384037,0.00102952751779117,0.0879300745698175
"2019-11-18",0.0549690400733431,-0.36990627547768,-0.0844286631632243,0.0672742092255576,-0.0813276277643653,0.234518963170429,0.205577910129639,-0.0888909728771763,-0.0527729395321366,0.13426428934851
"2019-12-06",0.255854389004341,-0.184536808653526,-0.126788336088632,0.0147200662573717,-0.0244823836385017,0.204606647497071,0.168750836882489,0.00780818244781178,-0.0096899986765564,0.0716559889064352
"2019-12-26",0.0579278332664876,-0.151068136424154,-0.0711818684527885,0.0923447921540528,0.0137861769862133,0.231430445180073,0.196595583810663,0.0819683100190858,0.0640641322567306,0.15515334376867
"2020-01-16",0.0374937423956223,-0.0348889053772581,0.0715306192535756,0.0402177761998432,0.0174542936614874,0.251618924283821,0.19364868343395,0.0509123730976073,0.0505589371246704,0.17593346946397
"2020-02-03",-0.0919353839707355,0.044941109063795,0.0809214594006731,-0.0710968276696122,-0.0778228955028522,0.270428824304222,0.143620191949853,0.19518747404762,0.0910372553705887,0.159441672099598
"2020-02-20",-0.210812318217977,0.181435312512361,0.0158788577529134,-0.136418363251657,0.108300696448294,0.326964435684446,0.165712552467828,0.281359606712294,0.198544434822416,0.162197038616004
"2020-03-12",-0.924779218906035,-0.597837000755621,-0.471770277032753,-0.655837379149128,-0.577751296972598,-0.0372433219738841,-0.166341748678513,-0.387446602605486,-0.304860486419011,0.0951875513366987
"2020-03-30",-0.981001558979433,-0.613504494068767,-0.436802135878662,-0.544355830638521,-0.66540534091206,-0.125497451511711,-0.340746031455261,-0.515000995176471,-0.131914093161512,0.0896121810111157
"2020-04-17",-0.64419954860427,-0.339528785103762,-0.311074923686821,-0.337192610147722,-0.602798551462386,-0.0512932943875506,-0.32362823781294,-0.499530977198223,-0.0616935476378186,0.06281438813396
"2020-05-07",-0.648152115768156,-0.31005706311555,-0.484392427322703,-0.618335736728969,-0.927356187697026,-0.193437133396427,-0.43901962136531,-0.448141921472304,-0.0505981570550067,-0.0180102214303033
"2020-05-26",-0.415488776939438,-0.0526147103669281,-0.208713274691199,-0.26371879116396,-1.00335236362509,-0.0619888609284787,-0.296359874288147,-0.516117718347756,-0.0167291616886405,0.0675559421624214
"2020-06-12",-0.534658118342366,-0.164965252522712,-0.144127861184515,-0.178473140327084,-0.736957901663032,-0.0264976672321016,-0.204070280681019,-0.316892450551582,0.0420712318426202,0.0559932412065569
"2020-07-01",-0.559755178916912,-0.238056876901155,-0.217217304324947,-0.157386251760773,-0.913818592233715,0.0168425876109963,-0.327779691713994,-0.278787042882913,0.00385779837710354,-0.00707304770777695
"2020-07-17",-0.555739786351478,-0.316857561585712,-0.307562563975929,0.00123848932239179,-0.838909503187591,0.01094227736482,-0.342371958748402,-0.263698487480628,0.0621821896337842,-0.0475267918057662
"2020-08-05",-0.43283791832668,-0.305156702975045,-0.316914069610173,0.0112345335277015,-0.889834162337324,-0.0114557447047376,-0.304114764720929,-0.166510950767312,0.154633191572678,-0.0493133715578016
"2020-08-21",-0.293876335175957,-0.124603647432693,-0.196616520852507,0.0168717928418545,-0.864124710158484,-0.0335601538301868,-0.195850423849994,0.155719307599885,0.335540188812629,0.0279049089753709
"2020-09-09",0.405716598494385,0.266703842745019,0.223165557811936,0.436593338025628,-0.329893921261091,0.262032739839611,0.222818262658862,0.645249475173533,0.429757775062455,0.0356784794258997
"2020-09-28",0.141499508854895,0.161154573067144,0.257342434206692,0.305311440445032,-0.374595174172303,0.294432589189951,0.185221341389604,0.783931130064894,0.317730963699332,-0.126217722584759
"2020-10-15",-0.0462997461137213,0.0190845486924109,0.114415634796986,0.179380102096229,-0.306816027038325,0.0684451992968746,-0.0305120776222503,0.811391151923959,0.375814584959145,-0.102654129340243
"2020-11-04",-0.166831014094968,0.0860746128002723,0.319892488429133,0.454754813115257,-0.0829969195709679,0.19381599402316,0.207299186403593,0.890246443654499,0.260449945037189,-0.0998238875270028
"2020-11-23",-0.0521779709945704,-0.208170051986893,0.150838589985395,0.0862487123197679,0.162304006690056,0.0369955876765951,0.155138512125225,0.672944473242426,0.352934691787224,-0.0826307261475341
"2020-12-10",-0.0170407258734668,-0.164527124386161,0.162253459140139,0.144277799509906,-0.00672648276095078,-0.0191962018837581,0.00940263746233816,0.702702563811675,0.413734481797077,-0.0842070990272124
"2020-12-30",0.0876715478025485,0.00254885439606145,0.308941535142783,0.117953434693266,0.07750356115486,-0.045577508496319,0.0601080120694792,0.672150811546938,0.459017883856568,-0.0507339573425858
