"","BRKM5.SA.pred","BRML3.SA.pred","CSAN3.SA.pred","EMBR3.SA.pred","ENBR3.SA.pred","GGBR4.SA.pred","MRFG3.SA.pred","VALE3.SA.pred","VIVT3.SA.pred","WEGE3.SA.pred"
"1",0.0855571140288574,-0.253100621486004,-0.0644225249955647,0.0473482370260894,-0.004041463557998,0.264784108358526,0.111283353535807,-0.162594839238575,-0.211885513496747,0.00366423110041619
"2",0.0973983118068221,-0.025158559636155,-0.169733909601851,0.0616467405766915,0.0114044185791774,0.353946429285528,0.113663949182439,-0.0845807164292795,-0.236342713266828,-0.0250903602815094
"3",0.0952462904188272,0.0671289380488886,-0.242932108311232,0.0902725810186041,-0.00102341853126336,0.268077523793468,0.11581446464194,0.0125746563944901,-0.0495055211459456,-0.0154294783741995
"4",0.0869616254906543,0.0275066457898334,-0.472206719724578,-0.0510264359175663,-0.0175195071347796,0.298786114100174,0.116522944978973,-0.358521769096221,-0.249319735736544,-0.0337840058594162
"5",0.0958599803895326,0.25817632482998,-0.492587569647936,0.00422726070052629,-0.00386233290463507,0.14381791443732,0.116696877579288,-0.189588917851734,-0.0229674048274896,-0.0300019346234962
"6",0.0923190948718902,0.360365798955589,-0.702202247627524,-0.153642124583092,0.00742851366077315,0.0703125541032872,0.116308418106593,-0.431679494541636,-0.0739086719118366,-0.0320900236763355
"7",0.102508774391093,0.538297151099316,-0.639991713739852,-0.394322788295054,0.0287956143068598,0.0581381200064843,0.115797860476596,-0.733767225413982,-0.263275505480495,-0.0435881788652363
"8",0.0417497154719195,0.405465108108164,-0.744003850071295,-0.213665342496732,0.0329922577760006,0.0362414670744342,0.114012703692972,-0.702181364524538,-0.3191671154873,-0.0287610455742354
"9",0.0303626640938683,0.681772278544668,-0.691230058249702,-0.140627472027283,0.0869931057583943,0.0692636758541648,0.11239253583896,-0.6787297920622,-0.348177896970622,-0.0220308897234927
"10",0.0098732917324249,0.738860380704096,-0.785661233824496,-0.105316321940623,0.0810700328092647,-0.00379864057869233,0.10990766705734,-1.01461896047043,-0.450242024965082,-0.017323680057356
"11",-0.0136032099800106,0.770670541930628,-0.756213498550815,-0.0776607030318372,0.0887059126297853,-0.0483691858335828,0.107097750173549,-1.22525443573166,-0.424648734754204,-0.0290051753330021
"12",-0.0408368985877574,0.77084322048992,-0.729742534905121,-0.113629367116799,0.0266169617637723,-0.0400809466843179,0.104056324089759,-1.3514675361913,-0.627269540169057,-0.0192148430048039
"13",-0.0480277320264552,0.51591099614927,-0.467233392641865,0.0975180776901457,0.0820373186653198,0.091024557706181,0.101978586565153,-1.4031027335537,-0.603177848041172,-0.0204483143020722
"14",-0.0143727637960921,0.586759485081484,-0.0947838549789284,0.306396254463219,0.067985554860654,0.101075467338048,0.100433505992308,-0.849925428176284,-0.151267004427313,0.00266486613943984
"15",-0.00731246000741335,0.579818495252942,0.0564730240307954,0.273119592964309,0.0319494149336149,0.177177371110263,0.100455949524743,-0.801290625197908,-0.236643469627277,0.0166259509691451
"16",-0.0416002945527627,0.20340435655448,0.00869255125821374,0.132629471102727,0.0287961213020142,0.157506387674231,0.100460884476659,-0.678389970213768,-0.119369389386336,0.020684707315481
"17",-0.0516036529767031,0.198421916983476,-0.0524880789176805,0.400942274078312,0.0117487133924678,0.208052750311015,0.100175160189271,-0.173954290655326,0.0397981033339024,0.0181909760090349
"18",-0.046626765883392,-0.143198681804731,-0.201814988930895,0.236548662921967,-0.0345778621464989,0.191260623172126,0.100299879930221,-0.242960721914286,-0.0103823615922073,0.00501231012906349
"19",-0.0459702449695308,-0.178200725242385,-0.101031080968669,0.443023677536005,-0.0581590214447536,0.327444168826079,0.100470033381377,-0.174287013824599,0.180703038383661,0.0109876642086931
"20",-0.0154238740113402,-0.29234521015589,-0.0988670221045817,0.382096630228732,-0.118664187714731,0.308856836917288,0.10130487121472,0.318298966089216,0.241396446061583,0.00183527513089924
"21",-0.015941971333932,-0.405825403554325,0.432558638261433,1.01975142773327,-0.0878790396143617,0.370993664688583,0.102972311912279,0.519959387691122,0.49880356197404,0.0278482037703055
"22",0.0784175037009441,-0.191461872415638,0.554781232607315,1.13982462223079,-0.106685464735724,0.424035604837462,0.105245445026484,1.21828289544845,0.69124991118389,0.0351349089573651
"23",-0.00154702953535408,0.0555568459820858,0.414716851147266,1.18390066988631,0.0370321680676589,0.371500883837248,0.107689287919571,1.46331160468903,0.541645880072969,0.0221044242544803
"24",0.00578235904544166,0.0543079176670596,0.252347663271335,1.16495754568225,-0.132410781526808,0.270246834823126,0.109101556818124,0.848428999192246,0.0752593898428421,0.0141729776624748
"25",0.00413552139099367,0.0539317446786861,0.10835731101932,1.16385083890884,-0.105465729538465,0.217306143130045,0.109481900094594,0.812282978168933,0.162502258922006,0.00109929257931434
"26",0.0869353300866705,0.0539749655862188,0.111798448466508,1.02003407513809,-0.109322664471654,0.2391428181556,0.109913881137222,0.586427933550404,-0.0310555971022687,0.00667592127009393
"27",0.0707087897246231,0.0536247452184336,0.238639019608157,1.0642451368417,-0.072812818640057,0.238135525726706,0.110674857009881,0.476644142744378,0.0379456628810688,-0.00190875953311893
"28",0.0707498312177425,0.0550497783563328,0.402864096017803,1.15676293420324,-0.0101278750985544,0.193444839094009,0.111085247801164,0.750337162799209,0.65375468730048,0.00239673502850398
"29",0.0720897738356598,0.0563228183965621,0.317777938016349,1.06048963529428,-0.0316098420607642,0.107565957391583,0.11080738759264,0.906446201676015,0.614515129176686,0.00382068453090781
"30",0.0644474549398958,0.0594025255184637,0.0960977849634041,0.67405211042517,-0.0455223105272198,0.14307847582858,0.10995432882142,0.584303844078716,0.519674039013997,0.00149806266355965
"31",0.0420125693685712,0.0627313952491274,-0.102187636775945,0.39208079579124,-0.0231165701726683,0.134584622162718,0.108892311708474,0.786601580841533,0.423084165171063,-0.00582384167807623
"32",-0.0269831488487743,0.0661928097366378,-0.0535448875668038,0.281170533476576,0.00725575383313765,0.0798604265247343,0.107600631915721,0.374204111249181,0.535396299544218,-0.00738785103530437
"33",-0.0708068829656451,0.0686323062667373,-0.0991977385472779,0.0867256747002061,0.0405242493490508,0.0884257945508461,0.106153565716798,0.249687439625829,0.575599095093446,-0.00344153420958964
"34",-0.0858436597689065,0.304136536322158,0.20016227412442,-0.038124442322637,0.0591706107181118,0.162341951619035,0.105602605140471,0.36392224987593,0.6712183507365,-0.00845639711704356
"35",0.0581501987626263,0.332267265883715,0.239365404885199,-0.0511541573757971,0.0587952323019345,0.0890699078726195,0.105217790167243,0.343582645589903,0.707012834922403,-0.000396213190239494
"36",0.0555223969905336,0.291166815032653,0.111697114692661,-0.175450832771951,0.0327358921691659,0.140826627367884,0.105170786538114,0.121937081119035,0.555662053505889,-0.0053337055867532
"37",0.0530936134803196,0.198516582602212,-0.0319940374026596,-0.299950856473769,-0.00623873068976506,0.0616046545220585,0.105037069981983,0.0374710908915968,0.249072146898423,0.00113730277396524
"38",-0.0369291324582551,0.183705973303029,0.0831373359951972,-0.263403924415454,-0.0254574750406849,0.0181183832256779,0.10570315000859,0.0399449071382013,0.0113042171560054,0.0108764000494391
"39",-0.0372952825369477,0.0953400252100449,-0.0150617365184338,-0.598428755006354,-0.0148851759371002,0.0483825964456936,0.106706876242932,-0.0162088006050864,-0.0956446986609569,0.0081693215249211
"40",-0.0347356363260581,-0.0229683967043774,0.00645211149319224,-0.611693453482975,0.0125568338122417,0.0378760854500607,0.10779140396118,-0.0104878606671175,-0.0198593208709634,0.00305723908789524
"41",-0.0584828580838042,-0.0363148120467542,0.135592653425826,-0.339006350472399,-0.0169816392576693,0.00197865971671609,0.108719818001806,0.0794517966641929,0.111316764451729,0.000711922350717937
"42",-0.0615611992437814,0.124557371276092,-0.0247085158074905,-0.443782963401466,-0.0398134734190905,0.00915065537193238,0.109784429142194,0.00848798690179846,-0.0921960481819267,0.00102378543239225
"43",-0.0264931585921823,0.109006288734492,-0.122816788760261,-0.518845855309825,-0.0245965868351986,0.0294449199888692,0.110866526096844,0.0836477285370871,-0.114498749631743,-0.00310062497574082
"44",0.0136789544633137,0.186845366663193,-0.255396106310372,-0.139892694992351,-0.00584572065462833,0.0233695050779581,0.111775135611687,0.314392972385223,0.0960494908102146,0.00891461580389582
"45",0.107439986620159,0.284128547514968,-0.0965315269922888,0.12042460815042,0.0119418873825512,0.14301527342994,0.11292584905917,0.820277820683982,0.137416099132644,0.0167662275313911
"46",0.0727622818223466,0.293766553331741,-0.156385368605195,0.352558130179951,0.0126514106271327,0.0402025467796024,0.114259819921664,0.79677158650154,0.140412128334702,0.0227924018811197
"47",0.0286747687965216,0.30294293840675,-0.0729600503996266,0.21639508653622,0.0124598115060685,0.0495581970009653,0.115428244387449,0.809449481083758,0.171116791399161,0.0165317420209972
"48",0.0086320251820941,0.458639878890641,-0.19795382724642,0.251280050243591,0.0307807517159541,0.122377247633692,0.116014653638454,0.74416356581735,0.20577077302881,0.0132777573708279
"49",-0.0312814110999926,0.273394047429693,-0.115906415344096,0.361551365584147,0.00957747385784069,0.184383692697586,0.116862553311737,0.786074801643639,0.281479409428531,0.00601631654176382
"50",-0.0317996510587986,0.321891500187097,-0.161144961012066,0.336647696416802,0.0219002457095604,0.19002423886518,0.117433480122414,0.749573320313867,0.336578834475023,0.0155704214146241
"51",0.017821035343538,0.272525895166631,-0.221005495410381,0.18100280551459,0.0777920387058608,0.183187738243069,0.118186552121339,0.719306323213029,0.360268830604549,0.0174658752203014
"52",-0.00171100316495213,0.281015200799613,-0.102026820239127,0.403789265258312,0.0520839220907408,0.213539904784578,0.118738611881024,0.817497432760311,0.334627707792368,0.0151447570611657
"53",-0.0768113177964454,0.165131133735979,0.0338845868561279,0.449794481601695,0.0923883569946519,0.167093293318219,0.119087983817552,0.75308645427954,0.393816132638192,0.0184707263587262
"54",0.0404916846501356,0.202410525467684,0.0148934621895748,0.295118257720544,0.0653849575207506,0.170168677221425,0.119159970047757,0.490553435029431,0.203553832372763,0.00773172425620148
"55",0.0368982938451108,0.099574580840962,-0.00234608428977093,-0.0170479863105872,0.0312239037720629,0.105194604568062,0.118703833142159,0.17922202771312,0.204847110700584,-0.00554508769548108
"56",0.0326884607468324,0.0500584114112592,0.0446732553837614,-0.0732001498991489,0.0856210050614514,0.149618999177733,0.117690573625087,0.114186368480185,0.328352730708868,-0.000253367281415808
"57",0.0291842677664463,-0.0426690726437484,0.0566464236154101,-0.205608014486267,0.104831316048961,0.141319124203321,0.116493159724573,0.0983381965445528,0.373803844863889,0.00460484374714634
"58",0.0256780106666127,0.0356464617604106,0.154439120617836,-0.0538451647504131,0.132809750597057,-0.00115603660925252,0.115394952313731,0.255221337732302,0.531184695939157,0.00159451668793457
"59",0.0226905993487438,0.0199984190940503,0.0227723990479135,-0.288798982540299,-0.00669656799176647,-0.0664908106218105,0.11411002939533,-0.0047633951203457,0.417427822353381,0.00433679623466928
"60",0.0191270576918443,0.17036212649005,0.0384286282670336,-0.340445579145334,0.0717779136034004,-0.0872624620128367,0.112523284046913,-0.229042218547361,0.176875241386772,0.000515138374574726
"61",0,0.128188212687292,0.1031768667342,-0.164221761781692,0.0140808520321469,-0.131212496401896,0.111031937441198,-0.269488721523519,0.153151333222468,-0.00252207022344372
"62",0,0.0541609759274446,0.0880116144918235,-0.180698796782787,-0.00985419926618183,-0.120469171865678,0.109601820008561,-0.233380384041786,0.267153334990666,-0.0146258852405185
"63",0,0.20035857561318,0.0490263386959171,-0.347061978995058,-0.0402853898050605,-0.180379917893553,0.108155853383459,-0.420680563776892,0.105549707373009,-0.0185199031705253
"64",0,0.220629921937348,-0.12505794567044,-0.445429395052803,-0.00672937873349483,-0.229811652588414,0.106611616129414,-0.312816140237833,0.248253431608712,-0.025359212763282
"65",0,0.288182653648799,-0.120631498190086,-0.283151127476553,0.0324274653913744,-0.179726747699982,0.105134577879014,-0.226009006666791,0.378228743732167,-0.0201562249579093
"66",0,0.13658456921786,0.272113879392777,0.210896681298817,0.0405899142730664,-0.149300780429875,0.104508545444878,-0.00576363901848883,0.26048046503026,-0.0205353643342884
"67",0,0.124947875169533,0.367044390146126,0.0871886311108579,-0.0309118851737573,-0.0685960390981608,0.104308200869821,-0.0978726119239521,0.0685962594899014,-0.0215757072679501
"68",0,0.146534475104083,0.36886121895035,0.329024902383486,-0.0016675922199797,0.133186087944268,0.104638023353377,-0.0440587958068122,0.0644517731750398,0.0025816536119999
"69",0,0.163337839164799,0.6026725523787,0.604807264756369,0.0662761004218688,0.212178509105382,0.105548799806003,0.147419117234518,0.0221968201808213,0.00411621186578095
"70",0,-0.0662880646102333,0.63136220208704,0.627167556810058,-0.026239341849334,0.228309135783002,0.106615916701589,0.25151455574893,0.0473191085066516,-0.00152460418874123
"71",0,-0.0884586445336657,0.567613478368932,0.705187451690311,0.00805570945704369,0.369041735849671,0.107728398642837,0.162440738722506,0.0479865232914398,-0.00150467924894549
"72",0,-0.0293013409925114,0.515728704937523,0.757957476369421,0.00754793000829729,0.369056078221076,0.109058171549485,0.0878767400223465,-0.167278150406202,0.0125985687145819
"73",0,0.00434472080983017,0.540127300900922,0.794644451877317,0.052669726883431,0.361838761614769,0.110300321996043,0.103125871847602,-0.0972707772009806,0.0203867628832294
"74",0,-0.107958799437053,0.701214800629955,0.782207392116812,-0.0108148929060061,0.333705701609236,0.111952253613081,0.273098682678699,-0.0560745918051005,0.0152013282821024
"75",0,-0.164999868366826,0.662298236035291,0.894384847094767,-0.00719548447720376,0.311472264690662,0.113207404594009,0.242239242932992,-0.157209367181881,0.0269621516276763
