"","BRKM5.SA.pred","BRML3.SA.pred","CSAN3.SA.pred","EMBR3.SA.pred","ENBR3.SA.pred","GGBR4.SA.pred","MRFG3.SA.pred","VALE3.SA.pred","VIVT3.SA.pred","WEGE3.SA.pred"
"1",0.760543923910243,-0.229611011529897,0.034730487445298,0.224021169255936,0.00893991744798593,-0.450870542357875,0.139421124779994,-0.328735354380555,-0.150005418795832,-0.267458031365924
"2",0.648710927957482,-0.196277485924277,0.0502039734662645,0.188052132925936,-0.140079001756765,-0.548479527271075,0.0573850900412674,-0.616160544790065,-0.183893210967294,-0.311070281786601
"3",0.553596573267316,0.0219023584236126,0.13943162499194,0.17426613427431,-0.0229960082703527,-0.432388779966741,0.079439885026053,-0.67344618383183,-0.196543318761026,-0.238570670525262
"4",0.647295997527986,0.118165304959484,0.297332081235576,0.263895915855307,0.0580213834938977,-0.291829605551246,-0.0390435342350949,-0.356362283685611,-0.00870084157047412,-0.233726127457093
"5",0.524670175492842,0.194805847988018,0.400415815260964,-0.0790109370865192,0.0765267528511596,-0.203258867532616,-0.00588139247653384,-0.228878537327901,0.0898978806645079,-0.162917045362253
"6",0.324868397202914,0.356690534397245,0.358559861540805,-0.0929436957940045,0.0995713735411607,0.0815953604769665,-0.0605874555821244,-0.110259142447776,0.166819024067195,-0.135242945688862
"7",0.197725770780756,0.371131276339382,0.305190048478787,-0.241501067331195,0.0339674595950162,0.241836300545958,0.00895973613738724,0.123731863247672,0.145175285920708,-0.120195448504844
"8",-0.0347307491206349,0.298962360718144,0.228573912250816,-0.375215578682112,0.0297989957307555,0.285494077597136,-0.0431195551068461,0.0218958974247609,0.087383041894549,0.0405525817517616
"9",-0.195109015184783,0.137633002326563,0.272532451969903,-0.426757440208845,-0.00583835024827118,-0.0763271589529087,-0.0336292454017966,-0.0103338166483111,0.060610957885382,-0.0544233948620913
"10",-0.288057307832444,0.209121189446761,0.256877981548057,-0.490202060497046,0.0352504329495513,0.190750686917866,-0.0659989877376446,0.1772042182192,0.0244258346660552,-0.106269353901574
"11",-0.339775575600648,0.410262874083088,0.345454656511432,-0.460702921548462,0.199257900174821,0.386412589939735,-0.0424825393521482,0.293769607982426,0.128131015503284,-0.087207994331629
"12",-0.233538543392817,0.501991518290144,0.375815445050235,-0.465530407075056,0.234689233324787,0.727967315605675,-0.0327876788312687,0.634368096295932,0.233621399774874,-0.00836148388640495
"13",-0.110290223893306,0.379739723479159,0.330875172767977,-0.652806591676245,0.143919552591788,0.53709450641779,-0.0482371352934954,0.496313173013357,0.218219712821548,0.121166641835037
"14",-0.150742626025567,0.132629474920231,0.259160831385475,-0.623447745764652,0.0890326822784088,0.827018460872885,-0.210273804686709,0.236736231248653,0.129255821944945,0.196064217737654
"15",-0.158341929316412,0.0106284330699538,0.174399002421926,-0.354437997058937,0.0672604930566396,0.461551244746539,-0.319377359360765,0.0995859093779076,-0.0120063049161402,0.138517320900642
"16",0.0839019669795358,0.0815106019084563,0.244552272781746,-0.422865637718641,0.179801895275516,0.303693494345162,-0.217510481481281,0.151836114989716,0.0945711475878249,0.244522957508076
